userId,movieId,rating,timestamp,title,age,gender,occupation,zip
886,69,5,2024-05-16 18:21:31,Movie 69,54,F,Other,74771
852,94,1,2024-04-21 11:20:19,Movie 94,28,M,Teacher,45374
192,86,3,2024-01-28 20:56:36,Movie 86,36,M,Other,84371
325,20,1,2024-06-05 11:53:00,Movie 20,42,F,Student,29705
979,80,3,2024-04-25 05:49:49,Movie 80,28,M,Other,12192
726,7,2,2024-08-15 10:16:35,Movie 7,53,F,Other,89341
827,7,2,2024-01-09 04:24:14,Movie 7,27,M,Teacher,77963
956,50,3,2024-05-24 22:17:06,Movie 50,21,M,Doctor,28318
467,2,5,2024-05-02 06:57:25,Movie 2,44,M,Doctor,97060
894,47,5,2024-03-18 10:47:12,Movie 47,21,F,Artist,62958
367,14,1,2024-07-13 08:56:39,Movie 14,22,M,Doctor,23891
318,31,3,2024-08-26 03:58:35,Movie 31,64,M,Doctor,18986
144,50,4,2024-04-29 04:02:28,Movie 50,45,F,Other,20704
384,61,5,2024-05-03 20:28:55,Movie 61,41,M,Artist,20354
216,41,5,2024-12-21 03:37:29,Movie 41,54,M,Other,88110
361,14,2,2024-07-15 12:21:07,Movie 14,35,M,Other,61243
324,5,5,2024-01-22 22:23:47,Movie 5,25,F,Other,69032
15,75,5,2024-07-10 09:11:32,Movie 75,61,M,Teacher,76708
217,5,5,2024-07-06 23:32:36,Movie 5,29,F,Artist,44336
492,64,3,2024-11-05 22:41:30,Movie 64,58,F,Teacher,81752
951,29,3,2024-05-18 15:49:57,Movie 29,65,F,Doctor,23573
547,75,2,2024-04-03 03:41:56,Movie 75,55,F,Engineer,21690
183,5,1,2024-10-18 00:03:32,Movie 5,31,M,Student,31205
270,96,5,2024-12-19 02:41:00,Movie 96,69,M,Student,58597
945,36,1,2024-08-22 04:35:19,Movie 36,28,M,Artist,37941
467,79,3,2024-06-28 03:45:25,Movie 79,44,M,Doctor,97060
870,19,5,2024-05-13 10:42:25,Movie 19,55,F,Artist,42368
612,64,1,2024-11-16 18:18:43,Movie 64,41,F,Doctor,67612
519,22,1,2024-10-30 17:44:35,Movie 22,52,M,Engineer,86216
542,34,4,2024-04-11 14:26:44,Movie 34,56,M,Artist,77414
467,56,3,2024-05-08 23:13:02,Movie 56,44,M,Doctor,97060
305,17,2,2024-02-22 12:11:58,Movie 17,62,F,Doctor,59775
985,76,2,2024-06-12 22:16:05,Movie 76,42,F,Teacher,19409
144,89,4,2024-08-28 22:52:10,Movie 89,45,F,Other,20704
111,56,1,2024-09-11 21:59:11,Movie 56,68,M,Other,93277
232,17,4,2024-06-04 14:20:29,Movie 17,28,F,Student,50492
691,74,4,2024-05-27 06:39:41,Movie 74,54,F,Engineer,39000
584,92,3,2024-11-05 07:43:43,Movie 92,28,F,Doctor,10177
722,82,5,2024-03-16 11:06:34,Movie 82,36,F,Other,24628
732,18,1,2024-02-12 13:17:41,Movie 18,68,M,Student,22392
592,45,2,2024-07-12 13:26:15,Movie 45,30,F,Student,83311
500,96,2,2024-06-23 07:13:07,Movie 96,56,F,Artist,43102
595,78,4,2024-08-05 08:07:38,Movie 78,46,F,Teacher,72877
554,56,4,2024-04-22 19:29:22,Movie 56,32,F,Teacher,15340
273,80,4,2024-09-13 15:03:20,Movie 80,68,M,Teacher,78005
703,50,1,2024-02-29 17:14:58,Movie 50,28,F,Student,91852
173,58,4,2024-12-11 07:42:18,Movie 58,61,M,Teacher,16822
973,18,4,2024-12-04 23:36:07,Movie 18,66,M,Engineer,16826
7,80,5,2024-03-19 05:20:41,Movie 80,50,F,Student,20480
155,81,1,2024-04-03 01:03:23,Movie 81,63,F,Doctor,38733
522,7,3,2024-04-18 20:07:32,Movie 7,55,F,Other,36333
546,76,3,2024-11-10 08:02:55,Movie 76,30,F,Artist,25037
548,98,5,2024-03-08 04:12:08,Movie 98,44,M,Doctor,20323
921,10,2,2024-01-25 04:49:06,Movie 10,46,M,Other,23390
518,69,3,2024-01-09 16:08:57,Movie 69,18,F,Doctor,18095
920,85,1,2024-09-06 02:54:01,Movie 85,23,F,Student,86407
914,3,2,2024-11-16 12:43:03,Movie 3,48,F,Artist,12496
215,83,4,2024-05-22 06:18:37,Movie 83,49,M,Student,36025
134,44,1,2024-05-27 22:29:48,Movie 44,53,M,Doctor,13362
285,99,2,2024-02-05 22:53:32,Movie 99,57,F,Engineer,60966
126,70,3,2024-04-15 23:57:58,Movie 70,21,M,Teacher,16898
921,14,4,2024-05-17 02:42:51,Movie 14,46,M,Other,23390
439,4,4,2024-06-27 18:20:29,Movie 4,69,M,Engineer,21804
849,18,1,2024-07-29 13:28:58,Movie 18,19,F,Teacher,22164
686,93,4,2024-01-29 06:56:41,Movie 93,52,M,Artist,33386
152,99,2,2024-01-03 01:09:28,Movie 99,57,F,Doctor,60420
331,52,5,2024-02-12 14:35:35,Movie 52,52,M,Teacher,47326
538,38,3,2024-02-28 13:49:54,Movie 38,35,M,Doctor,91439
383,80,1,2024-07-05 06:34:37,Movie 80,56,F,Doctor,38577
115,20,5,2024-11-16 03:57:00,Movie 20,69,M,Artist,86788
894,88,5,2024-06-12 20:04:21,Movie 88,21,F,Artist,62958
482,99,1,2024-05-08 17:26:18,Movie 99,49,F,Teacher,58263
284,44,2,2024-02-13 18:10:45,Movie 44,40,F,Doctor,30033
899,51,3,2024-02-18 20:17:24,Movie 51,50,M,Teacher,58112
75,19,1,2024-12-08 18:22:10,Movie 19,56,M,Doctor,88288
166,68,5,2024-03-22 12:36:40,Movie 68,67,F,Teacher,40709
189,97,5,2024-05-24 05:11:02,Movie 97,22,F,Teacher,63354
78,66,1,2024-08-10 02:02:43,Movie 66,56,M,Student,99898
947,13,5,2024-11-23 15:33:41,Movie 13,69,M,Teacher,95028
602,62,1,2024-09-02 15:48:20,Movie 62,54,M,Teacher,70029
688,61,1,2024-02-29 20:30:56,Movie 61,46,M,Artist,97803
21,30,3,2024-10-14 05:20:49,Movie 30,67,F,Engineer,29462
566,98,1,2024-01-25 12:17:20,Movie 98,22,M,Doctor,41530
184,30,5,2024-05-24 15:42:00,Movie 30,65,M,Student,91808
871,51,4,2024-07-01 23:24:36,Movie 51,23,M,Teacher,20944
222,88,3,2024-11-05 21:19:19,Movie 88,30,F,Engineer,38094
827,48,5,2024-01-27 11:50:33,Movie 48,27,M,Teacher,77963
328,33,5,2024-01-17 00:26:59,Movie 33,47,M,Doctor,52125
179,74,3,2024-09-02 21:17:04,Movie 74,34,F,Doctor,95480
788,82,3,2024-06-21 07:29:16,Movie 82,63,F,Student,20937
112,19,5,2024-12-04 04:50:36,Movie 19,54,F,Engineer,80423
736,71,4,2024-10-01 12:04:38,Movie 71,52,F,Teacher,37097
726,57,2,2024-12-22 12:39:54,Movie 57,53,F,Other,89341
59,19,5,2024-06-21 06:34:57,Movie 19,40,M,Artist,68524
327,88,3,2024-08-09 21:22:25,Movie 88,27,M,Engineer,86456
905,79,1,2024-02-02 21:47:33,Movie 79,46,M,Engineer,50702
621,41,1,2024-11-24 02:18:48,Movie 41,39,F,Teacher,57917
897,42,3,2024-08-14 20:25:38,Movie 42,49,F,Other,18495
669,87,3,2024-09-26 18:12:22,Movie 87,56,M,Student,89036
191,52,2,2024-09-11 15:31:05,Movie 52,51,M,Student,98813
200,4,3,2024-12-23 19:38:54,Movie 4,40,M,Other,96062
312,4,1,2024-07-26 13:29:01,Movie 4,30,M,Other,83728
708,5,4,2024-07-14 16:28:56,Movie 5,52,M,Other,83590
35,41,3,2024-07-26 01:50:50,Movie 41,35,F,Other,45158
379,87,2,2024-10-24 22:03:40,Movie 87,36,M,Teacher,11971
387,61,4,2024-01-27 00:55:04,Movie 61,42,F,Engineer,33860
758,75,2,2024-04-10 16:54:50,Movie 75,31,M,Teacher,77926
237,55,4,2024-05-01 11:20:03,Movie 55,45,F,Engineer,69289
616,75,3,2024-02-16 07:42:09,Movie 75,54,M,Teacher,95893
519,13,1,2024-12-13 09:54:38,Movie 13,52,M,Engineer,86216
283,14,4,2024-10-12 03:14:24,Movie 14,47,F,Artist,50433
1,60,5,2024-09-02 15:53:25,Movie 60,50,M,Doctor,70851
731,72,2,2024-03-19 04:36:04,Movie 72,68,M,Artist,95733
464,25,4,2024-08-16 23:43:01,Movie 25,42,F,Student,45074
230,82,2,2024-07-11 05:07:50,Movie 82,62,F,Student,77050
967,44,1,2024-05-29 09:06:32,Movie 44,44,M,Artist,44184
172,82,2,2024-05-04 06:52:25,Movie 82,26,M,Artist,55832
87,10,2,2024-10-09 12:08:09,Movie 10,42,F,Artist,68514
553,71,5,2024-12-17 17:49:46,Movie 71,33,M,Doctor,86805
123,50,2,2024-10-26 16:03:49,Movie 50,48,F,Engineer,30693
843,44,4,2024-04-18 18:00:05,Movie 44,60,M,Other,95178
298,14,2,2024-05-01 00:36:12,Movie 14,39,F,Doctor,56400
885,15,3,2024-10-18 06:28:46,Movie 15,58,F,Student,34802
929,16,2,2024-11-28 10:52:34,Movie 16,62,F,Engineer,38224
690,2,3,2024-10-09 18:19:08,Movie 2,20,M,Student,24434
575,30,2,2024-02-18 04:13:27,Movie 30,40,M,Artist,19448
484,30,2,2024-08-16 12:52:24,Movie 30,69,F,Other,97639
165,82,4,2024-03-22 17:01:52,Movie 82,31,F,Other,33255
699,31,3,2024-03-26 23:20:47,Movie 31,28,F,Engineer,97365
383,77,3,2024-07-22 06:10:45,Movie 77,56,F,Doctor,38577
209,20,5,2024-10-20 20:45:10,Movie 20,51,M,Artist,27191
739,49,2,2024-03-30 15:42:50,Movie 49,60,F,Student,32993
432,35,2,2024-06-09 08:39:35,Movie 35,54,F,Other,26729
389,23,4,2024-02-26 11:40:30,Movie 23,48,M,Teacher,82188
560,97,5,2024-02-20 06:59:23,Movie 97,58,F,Doctor,60421
224,99,5,2024-10-04 21:05:13,Movie 99,38,F,Teacher,14509
3,100,4,2024-03-05 14:15:43,Movie 100,64,M,Engineer,54566
372,61,3,2024-10-04 07:15:58,Movie 61,54,M,Engineer,82659
687,84,1,2024-11-30 08:41:14,Movie 84,68,F,Artist,34152
446,55,4,2024-11-18 17:44:55,Movie 55,50,F,Other,33709
611,67,3,2024-11-22 16:33:42,Movie 67,56,F,Engineer,43105
116,8,5,2024-12-22 12:58:47,Movie 8,28,M,Other,80013
270,40,4,2024-11-02 18:26:18,Movie 40,69,M,Student,58597
447,59,1,2024-01-07 10:07:36,Movie 59,51,F,Engineer,16487
368,32,2,2024-01-07 20:42:01,Movie 32,43,M,Teacher,17721
253,93,4,2024-09-23 11:02:38,Movie 93,67,F,Doctor,72681
317,7,1,2024-05-26 21:41:34,Movie 7,52,F,Other,41347
415,2,1,2024-10-13 13:32:50,Movie 2,53,M,Student,36007
95,85,4,2024-07-12 06:32:47,Movie 85,39,F,Student,83008
785,6,3,2024-02-02 11:26:06,Movie 6,40,M,Engineer,88666
892,92,4,2024-01-17 07:50:48,Movie 92,24,M,Artist,91876
24,36,5,2024-08-02 20:17:36,Movie 36,41,F,Teacher,29397
628,32,1,2024-01-30 17:04:13,Movie 32,49,F,Other,64928
663,45,1,2024-05-15 17:13:59,Movie 45,33,M,Student,53439
850,42,2,2024-04-29 04:47:49,Movie 42,43,F,Engineer,63184
50,53,1,2024-09-13 04:57:46,Movie 53,23,M,Artist,67985
502,9,2,2024-03-26 03:31:14,Movie 9,59,M,Teacher,35379
718,75,1,2024-05-14 10:51:49,Movie 75,57,M,Other,25097
498,87,1,2024-06-09 21:50:22,Movie 87,48,F,Artist,32518
335,75,4,2024-08-29 19:54:30,Movie 75,66,M,Artist,43006
79,49,4,2024-02-26 17:28:47,Movie 49,65,M,Other,71833
582,2,5,2024-05-01 09:52:10,Movie 2,35,M,Doctor,29431
27,67,3,2024-01-14 22:34:25,Movie 67,33,M,Doctor,70729
271,11,5,2024-01-11 16:17:20,Movie 11,52,F,Artist,63274
562,50,1,2024-02-14 00:20:00,Movie 50,24,M,Artist,23997
804,35,5,2024-03-16 17:57:22,Movie 35,45,F,Engineer,73820
247,15,4,2024-10-17 20:18:02,Movie 15,45,F,Other,77557
776,75,1,2024-10-05 18:41:22,Movie 75,24,M,Engineer,96880
591,31,1,2024-11-09 08:41:59,Movie 31,67,M,Doctor,24082
387,92,5,2024-02-18 08:20:06,Movie 92,42,F,Engineer,33860
702,62,2,2024-10-05 19:52:14,Movie 62,64,F,Teacher,65850
559,28,3,2024-12-14 00:12:47,Movie 28,41,M,Teacher,81007
973,96,5,2024-02-11 01:56:57,Movie 96,66,M,Engineer,16826
361,25,5,2024-01-09 12:29:59,Movie 25,35,M,Other,61243
866,84,3,2024-04-17 14:53:36,Movie 84,36,M,Other,99871
984,92,1,2024-08-03 07:44:35,Movie 92,69,M,Doctor,92453
488,25,1,2024-08-10 11:19:03,Movie 25,29,F,Student,80044
352,75,2,2024-10-06 09:14:33,Movie 75,25,M,Engineer,32470
701,83,5,2024-05-27 07:29:05,Movie 83,40,F,Engineer,96501
928,92,3,2024-07-11 00:12:06,Movie 92,33,F,Student,94532
256,1,5,2024-12-29 17:32:23,Movie 1,56,F,Student,23672
222,59,4,2024-04-04 01:51:25,Movie 59,30,F,Engineer,38094
884,69,5,2024-03-08 21:48:08,Movie 69,45,M,Artist,38755
753,74,5,2024-04-09 04:05:26,Movie 74,39,F,Engineer,21963
781,42,4,2024-09-26 20:15:23,Movie 42,55,M,Engineer,64236
1,34,4,2024-12-12 07:16:56,Movie 34,50,M,Doctor,70851
546,100,3,2024-08-16 12:38:09,Movie 100,30,F,Artist,25037
446,66,1,2024-11-13 14:51:38,Movie 66,50,F,Other,33709
79,18,2,2024-10-22 06:44:32,Movie 18,65,M,Other,71833
236,77,4,2024-04-22 16:22:55,Movie 77,30,F,Other,19304
334,5,1,2024-04-27 03:35:28,Movie 5,64,F,Other,35099
889,20,3,2024-10-11 06:16:58,Movie 20,60,M,Other,78642
349,66,5,2024-09-16 14:35:23,Movie 66,47,M,Teacher,69459
98,75,3,2024-04-21 01:14:11,Movie 75,51,F,Engineer,96000
82,62,3,2024-06-26 00:52:00,Movie 62,38,M,Other,34525
502,94,4,2024-04-29 13:28:38,Movie 94,59,M,Teacher,35379
967,96,2,2024-05-08 15:23:35,Movie 96,44,M,Artist,44184
477,32,4,2024-01-31 04:18:10,Movie 32,21,M,Student,80274
927,58,5,2024-05-10 16:05:49,Movie 58,28,F,Student,86719
704,50,4,2024-01-14 09:01:52,Movie 50,46,F,Engineer,83895
765,38,5,2024-05-24 06:09:54,Movie 38,65,M,Doctor,92493
921,55,4,2024-05-03 23:36:01,Movie 55,46,M,Other,23390
550,28,2,2024-10-20 11:57:25,Movie 28,37,M,Doctor,56185
14,74,1,2024-10-26 07:05:14,Movie 74,34,M,Engineer,86705
392,86,2,2024-06-01 18:32:22,Movie 86,45,M,Teacher,62084
347,81,4,2024-07-26 08:15:52,Movie 81,41,F,Other,35394
310,22,3,2024-05-07 00:15:48,Movie 22,20,F,Engineer,18769
386,43,1,2024-01-02 13:28:03,Movie 43,54,M,Doctor,95559
209,83,3,2024-04-02 21:22:40,Movie 83,51,M,Artist,27191
357,81,2,2024-06-30 16:52:58,Movie 81,41,M,Doctor,83905
974,88,1,2024-10-04 23:54:55,Movie 88,60,M,Student,49563
601,36,4,2024-07-10 06:53:25,Movie 36,35,M,Artist,77089
568,96,3,2024-12-24 13:32:58,Movie 96,62,M,Doctor,14794
94,52,4,2024-10-23 03:45:11,Movie 52,55,M,Student,85620
93,36,5,2024-02-02 22:26:59,Movie 36,43,F,Other,91976
340,28,1,2024-09-10 19:48:16,Movie 28,20,M,Other,85962
597,78,3,2024-11-05 06:43:25,Movie 78,23,F,Teacher,67832
445,58,2,2024-08-23 19:34:53,Movie 58,64,M,Student,93030
757,36,2,2024-06-07 09:56:36,Movie 36,62,M,Student,20038
22,70,2,2024-11-02 10:59:05,Movie 70,46,M,Engineer,94149
291,9,2,2024-11-19 05:52:20,Movie 9,59,F,Student,72419
485,21,3,2024-09-14 12:33:37,Movie 21,37,F,Engineer,37033
784,64,5,2024-04-09 00:23:01,Movie 64,48,M,Student,59221
306,76,2,2024-07-23 10:39:21,Movie 76,55,F,Engineer,53436
634,61,2,2024-11-17 04:15:36,Movie 61,21,F,Teacher,82621
128,94,2,2024-01-02 14:02:53,Movie 94,43,M,Teacher,54945
625,95,5,2024-11-21 10:50:29,Movie 95,41,F,Doctor,12768
939,40,1,2024-05-24 21:39:51,Movie 40,18,M,Artist,13681
273,56,2,2024-02-22 23:08:41,Movie 56,68,M,Teacher,78005
848,4,2,2024-08-15 12:27:14,Movie 4,49,F,Student,73734
442,31,2,2024-02-26 16:41:13,Movie 31,20,M,Artist,37473
503,27,1,2024-02-26 01:52:17,Movie 27,49,F,Artist,33712
130,58,2,2024-09-09 18:27:31,Movie 58,48,F,Student,54874
132,25,1,2024-06-13 12:19:07,Movie 25,42,F,Doctor,79878
597,69,1,2024-06-30 07:28:08,Movie 69,23,F,Teacher,67832
935,70,4,2024-10-05 08:48:40,Movie 70,27,M,Student,37424
482,5,4,2024-10-09 06:55:46,Movie 5,49,F,Teacher,58263
862,91,2,2024-02-09 01:52:59,Movie 91,57,M,Other,49873
390,8,3,2024-02-01 00:31:40,Movie 8,62,M,Artist,52769
593,9,4,2024-08-03 12:42:08,Movie 9,42,F,Teacher,26175
999,15,4,2024-11-01 13:16:32,Movie 15,58,M,Artist,79650
985,100,3,2024-11-13 02:26:11,Movie 100,42,F,Teacher,19409
325,7,5,2024-05-11 07:47:15,Movie 7,42,F,Student,29705
69,96,2,2024-02-29 03:20:26,Movie 96,43,M,Student,58429
660,72,5,2024-08-10 11:46:55,Movie 72,43,M,Artist,37289
448,15,5,2024-04-24 04:03:07,Movie 15,26,F,Artist,27204
528,37,1,2024-04-05 02:44:31,Movie 37,22,M,Artist,79309
819,83,1,2024-06-25 06:05:34,Movie 83,47,M,Student,10141
617,39,2,2024-04-10 03:16:41,Movie 39,26,M,Doctor,98581
165,6,3,2024-05-28 19:47:17,Movie 6,31,F,Other,33255
488,83,1,2024-03-13 02:04:20,Movie 83,29,F,Student,80044
713,57,4,2024-04-13 01:21:25,Movie 57,65,F,Other,68235
709,92,2,2024-07-09 21:02:33,Movie 92,26,M,Teacher,50281
426,81,5,2024-02-21 09:59:02,Movie 81,19,M,Teacher,46788
697,19,2,2024-10-24 21:35:02,Movie 19,52,M,Engineer,98094
834,63,1,2024-06-03 09:26:01,Movie 63,35,F,Teacher,10649
265,31,3,2024-11-02 13:56:45,Movie 31,21,M,Doctor,21551
875,75,5,2024-01-26 02:19:53,Movie 75,22,M,Engineer,80634
612,79,3,2024-08-04 00:02:00,Movie 79,41,F,Doctor,67612
342,10,2,2024-09-20 22:09:09,Movie 10,63,M,Other,50850
832,87,3,2024-08-25 09:42:47,Movie 87,23,F,Doctor,13911
726,67,3,2024-09-28 04:17:05,Movie 67,53,F,Other,89341
278,62,2,2024-12-03 12:52:55,Movie 62,64,F,Doctor,40398
674,3,5,2024-07-01 15:23:36,Movie 3,27,M,Teacher,14396
439,18,3,2024-12-24 08:18:59,Movie 18,69,M,Engineer,21804
157,25,3,2024-05-02 17:06:22,Movie 25,40,M,Artist,95555
422,20,2,2024-04-16 23:31:00,Movie 20,42,F,Engineer,59489
251,58,4,2024-07-29 21:19:13,Movie 58,38,M,Other,78120
878,93,3,2024-06-23 17:10:28,Movie 93,59,F,Doctor,38670
609,86,1,2024-03-12 11:43:20,Movie 86,57,M,Artist,41109
530,50,5,2024-02-09 01:28:03,Movie 50,63,F,Teacher,69422
327,79,3,2024-02-06 21:27:37,Movie 79,27,M,Engineer,86456
961,10,2,2024-12-17 19:01:06,Movie 10,37,M,Doctor,29006
895,21,1,2024-07-01 18:27:57,Movie 21,38,M,Artist,98469
97,29,2,2024-06-12 14:56:22,Movie 29,56,M,Teacher,73188
513,96,3,2024-01-06 05:53:27,Movie 96,63,F,Student,14652
216,10,1,2024-10-16 18:02:20,Movie 10,54,M,Other,88110
132,13,5,2024-04-20 23:57:48,Movie 13,42,F,Doctor,79878
260,47,5,2024-06-16 15:23:53,Movie 47,29,F,Teacher,18467
125,23,5,2024-02-18 15:43:49,Movie 23,50,F,Teacher,22726
82,50,4,2024-09-05 12:49:09,Movie 50,38,M,Other,34525
283,87,2,2024-03-27 10:47:40,Movie 87,47,F,Artist,50433
683,95,3,2024-03-20 09:18:12,Movie 95,66,M,Engineer,59390
59,4,1,2024-10-31 02:34:07,Movie 4,40,M,Artist,68524
544,67,2,2024-09-11 03:21:14,Movie 67,27,M,Doctor,38538
161,85,3,2024-03-15 02:22:45,Movie 85,69,M,Teacher,54326
284,53,4,2024-02-03 00:42:32,Movie 53,40,F,Doctor,30033
106,2,3,2024-07-02 00:57:50,Movie 2,48,M,Engineer,52717
105,68,2,2024-03-10 00:58:41,Movie 68,32,M,Engineer,23537
439,65,3,2024-02-17 01:14:33,Movie 65,69,M,Engineer,21804
228,79,1,2024-08-01 07:25:46,Movie 79,27,F,Teacher,45935
700,57,4,2024-02-05 19:16:30,Movie 57,68,F,Teacher,88191
582,97,1,2024-12-12 11:37:22,Movie 97,35,M,Doctor,29431
318,70,4,2024-06-11 00:44:00,Movie 70,64,M,Doctor,18986
464,7,4,2024-04-21 14:45:39,Movie 7,42,F,Student,45074
802,19,3,2024-01-11 19:36:17,Movie 19,22,F,Teacher,99698
599,44,1,2024-01-05 12:18:13,Movie 44,45,F,Doctor,20546
882,63,4,2024-09-12 23:18:38,Movie 63,27,M,Other,45974
874,65,4,2024-03-05 00:57:32,Movie 65,59,F,Student,30817
472,39,3,2024-09-11 09:44:30,Movie 39,44,F,Teacher,75991
56,83,2,2024-03-06 12:05:36,Movie 83,60,F,Student,10968
625,26,2,2024-02-12 20:35:03,Movie 26,41,F,Doctor,12768
13,44,5,2024-08-11 10:55:21,Movie 44,56,F,Other,81190
440,12,5,2024-04-13 21:52:21,Movie 12,32,M,Engineer,67867
18,22,4,2024-01-20 09:50:00,Movie 22,53,M,Engineer,10159
694,77,2,2024-08-17 18:49:35,Movie 77,65,M,Doctor,16438
973,92,4,2024-04-04 00:20:27,Movie 92,66,M,Engineer,16826
113,14,1,2024-10-21 06:40:21,Movie 14,24,M,Other,99642
229,86,2,2024-06-30 20:02:01,Movie 86,19,F,Teacher,85646
171,30,2,2024-10-11 14:04:06,Movie 30,65,F,Student,52089
295,44,2,2024-12-18 06:28:52,Movie 44,46,F,Teacher,85553
189,84,5,2024-10-07 16:05:33,Movie 84,22,F,Teacher,63354
426,91,3,2024-05-23 03:51:51,Movie 91,19,M,Teacher,46788
977,38,3,2024-03-20 17:35:03,Movie 38,57,F,Engineer,51312
79,59,5,2024-12-06 23:44:25,Movie 59,65,M,Other,71833
658,42,5,2024-12-11 01:31:11,Movie 42,61,F,Other,93652
919,52,5,2024-01-04 15:17:12,Movie 52,64,F,Engineer,43310
182,63,3,2024-10-20 14:41:31,Movie 63,49,F,Teacher,49380
499,61,4,2024-04-09 03:05:03,Movie 61,23,F,Student,98795
798,34,5,2024-04-25 15:18:45,Movie 34,30,M,Other,97054
762,39,4,2024-07-18 15:07:28,Movie 39,41,F,Doctor,16167
866,41,4,2024-07-14 01:52:08,Movie 41,36,M,Other,99871
826,37,1,2024-01-20 11:13:06,Movie 37,63,F,Doctor,31320
708,65,3,2024-03-28 22:25:28,Movie 65,52,M,Other,83590
835,79,4,2024-06-13 00:31:34,Movie 79,49,M,Teacher,64688
71,32,3,2024-02-13 08:14:53,Movie 32,30,F,Teacher,86607
248,8,3,2024-09-06 10:07:07,Movie 8,68,M,Teacher,61828
146,97,1,2024-08-22 22:29:48,Movie 97,58,F,Doctor,34834
618,18,3,2024-12-07 22:59:14,Movie 18,56,M,Other,82100
775,45,4,2024-06-17 13:54:48,Movie 45,60,F,Doctor,37256
296,93,2,2024-04-13 11:06:21,Movie 93,51,M,Artist,18273
582,96,4,2024-12-09 10:56:22,Movie 96,35,M,Doctor,29431
470,33,4,2024-07-05 12:23:50,Movie 33,43,M,Doctor,38032
506,5,3,2024-03-24 14:24:54,Movie 5,29,M,Other,47958
193,82,4,2024-09-07 01:45:53,Movie 82,43,M,Doctor,39028
68,74,2,2024-02-11 13:56:26,Movie 74,59,F,Teacher,56935
494,36,3,2024-06-15 19:58:27,Movie 36,58,F,Other,75796
817,97,5,2024-06-04 20:03:37,Movie 97,69,M,Doctor,27474
52,23,4,2024-02-01 20:42:47,Movie 23,27,M,Engineer,84396
882,40,4,2024-12-12 17:33:15,Movie 40,27,M,Other,45974
363,5,1,2024-05-21 00:56:49,Movie 5,30,F,Artist,57812
797,34,5,2024-12-02 01:51:08,Movie 34,32,M,Engineer,82406
917,24,5,2024-11-20 17:57:55,Movie 24,60,F,Other,31434
474,17,2,2024-03-23 05:11:05,Movie 17,48,F,Teacher,68447
846,95,5,2024-12-01 14:19:19,Movie 95,67,F,Artist,84131
521,71,1,2024-02-05 10:59:10,Movie 71,40,F,Student,38242
763,81,2,2024-10-07 04:30:55,Movie 81,55,F,Student,23172
431,92,5,2024-05-15 20:00:43,Movie 92,59,F,Teacher,60094
844,22,2,2024-11-25 08:35:11,Movie 22,46,M,Other,78249
298,15,5,2024-08-31 05:27:14,Movie 15,39,F,Doctor,56400
435,15,5,2024-07-27 09:24:27,Movie 15,40,F,Other,51284
696,25,5,2024-05-25 04:44:05,Movie 25,33,F,Artist,36407
691,53,4,2024-02-18 13:06:03,Movie 53,54,F,Engineer,39000
198,21,5,2024-05-30 08:00:01,Movie 21,61,M,Doctor,25653
128,66,4,2024-07-18 08:56:23,Movie 66,43,M,Teacher,54945
532,91,3,2024-07-26 08:07:03,Movie 91,65,F,Teacher,31045
984,32,1,2024-07-06 10:02:03,Movie 32,69,M,Doctor,92453
411,21,2,2024-07-03 08:26:52,Movie 21,59,F,Engineer,77678
934,68,2,2024-09-16 07:18:56,Movie 68,69,M,Other,49800
840,44,3,2024-12-14 22:32:34,Movie 44,39,F,Other,50884
65,83,5,2024-12-20 23:40:45,Movie 83,56,M,Student,66784
694,66,1,2024-09-22 10:11:10,Movie 66,65,M,Doctor,16438
241,90,3,2024-06-22 01:35:29,Movie 90,29,M,Other,85965
369,98,3,2024-06-15 01:02:14,Movie 98,19,M,Engineer,94077
536,14,2,2024-07-10 05:05:58,Movie 14,40,M,Student,45742
384,15,4,2024-10-05 23:39:11,Movie 15,41,M,Artist,20354
431,20,4,2024-07-24 08:22:43,Movie 20,59,F,Teacher,60094
967,34,5,2024-08-28 18:59:39,Movie 34,44,M,Artist,44184
83,36,5,2024-03-22 14:21:47,Movie 36,42,F,Doctor,15378
982,83,3,2024-02-26 20:58:47,Movie 83,64,M,Engineer,35692
831,9,5,2024-06-07 11:56:50,Movie 9,34,F,Engineer,32365
697,71,4,2024-06-27 02:26:37,Movie 71,52,M,Engineer,98094
951,30,1,2024-11-08 23:09:40,Movie 30,65,F,Doctor,23573
828,77,2,2024-02-21 17:39:41,Movie 77,37,F,Student,35419
611,91,4,2024-02-08 04:18:36,Movie 91,56,F,Engineer,43105
574,63,5,2024-03-26 15:57:34,Movie 63,23,F,Doctor,77041
286,35,2,2024-08-23 17:24:45,Movie 35,30,F,Engineer,13907
989,13,2,2024-06-23 12:00:33,Movie 13,69,F,Teacher,69572
534,79,3,2024-08-04 18:56:24,Movie 79,55,M,Teacher,27061
459,46,5,2024-01-22 07:59:12,Movie 46,67,M,Artist,44607
212,56,3,2024-08-22 20:51:06,Movie 56,27,M,Doctor,22093
126,9,2,2024-02-03 03:20:55,Movie 9,21,M,Teacher,16898
413,87,3,2024-08-19 15:26:29,Movie 87,59,M,Artist,39236
499,36,5,2024-11-22 20:33:31,Movie 36,23,F,Student,98795
425,3,4,2024-09-08 01:09:52,Movie 3,60,F,Student,82916
